ID,URL
773840,edgar/data/773840/000093041315000621/Financial_Report.xlsx
773910,edgar/data/773910/000077391015000012/Financial_Report.xlsx
774569,edgar/data/774569/000156459015001931/Financial_Report.xlsx
774937,edgar/data/774937/000072174815000257/Financial_Report.xlsx
775057,edgar/data/775057/000109690615001245/Financial_Report.xlsx
775158,edgar/data/775158/000077515815000172/Financial_Report.xlsx
775368,edgar/data/775368/000119312515060159/Financial_Report.xlsx
776008,edgar/data/776008/000114420415015687/Financial_Report.xlsx
776867,edgar/data/776867/000077686715000007/Financial_Report.xlsx
776901,edgar/data/776901/000077690115000063/Financial_Report.xlsx
777491,edgar/data/777491/000155837015000162/Financial_Report.xlsx
778164,edgar/data/778164/000101968715000988/Financial_Report.xlsx
778438,edgar/data/778438/000077843815000003/Financial_Report.xlsx
779152,edgar/data/779152/000077915215000056/Financial_Report.xlsx
779544,edgar/data/779544/000093041315004879/Financial_Report.xlsx
780571,edgar/data/780571/000078057115000010/Financial_Report.xlsx
781902,edgar/data/781902/000147124215000021/Financial_Report.xlsx
783005,edgar/data/783005/000078300515000023/Financial_Report.xlsx
783280,edgar/data/783280/000078328015000018/Financial_Report.xlsx
783284,edgar/data/783284/000107997315000175/Financial_Report.xlsx
783324,edgar/data/783324/000078332415000013/Financial_Report.xlsx
783325,edgar/data/783325/000010781515000040/Financial_Report.xlsx
783412,edgar/data/783412/000143774915001399/Financial_Report.xlsx
784011,edgar/data/784011/000115752315000859/Financial_Report.xlsx
784199,edgar/data/784199/000119312515052166/Financial_Report.xlsx
784539,edgar/data/784539/000114420415068052/Financial_Report.xlsx
784681,edgar/data/784681/000162828015001010/Financial_Report.xlsx
784977,edgar/data/784977/000078497715000005/Financial_Report.xlsx
785161,edgar/data/785161/000078516115000020/Financial_Report.xlsx
785557,edgar/data/785557/000078555715000042/Financial_Report.xlsx
785786,edgar/data/785786/000078578615000044/Financial_Report.xlsx
785787,edgar/data/785787/000119312515010419/Financial_Report.xlsx
785956,edgar/data/785956/000143774915021364/Financial_Report.xlsx
786110,edgar/data/786110/000119312515163559/Financial_Report.xlsx
786947,edgar/data/786947/000114420415013292/Financial_Report.xlsx
787250,edgar/data/787250/000078725015000005/Financial_Report.xlsx
787253,edgar/data/787253/000143774915017483/Financial_Report.xlsx
788329,edgar/data/788329/000104216715000175/Financial_Report.xlsx
788340,edgar/data/788340/000115752315001762/Financial_Report.xlsx
788611,edgar/data/788611/000114420415020248/Financial_Report.xlsx
788784,edgar/data/788784/000078878415000002/Financial_Report.xlsx
788816,edgar/data/788816/000104746915002793/Financial_Report.xlsx
788920,edgar/data/788920/000153442415000286/Financial_Report.xlsx
788965,edgar/data/788965/000114420415014611/Financial_Report.xlsx
789019,edgar/data/789019/000119312515272806/Financial_Report.xlsx
789132,edgar/data/789132/000078913215000019/Financial_Report.xlsx
789388,edgar/data/789388/000119312515104907/Financial_Report.xlsx
789460,edgar/data/789460/000155837015000073/Financial_Report.xlsx
789570,edgar/data/789570/000156459015001180/Financial_Report.xlsx
789933,edgar/data/789933/000078993315000015/Financial_Report.xlsx
790051,edgar/data/790051/000104746915000691/Financial_Report.xlsx
790070,edgar/data/790070/000079007015000062/Financial_Report.xlsx
790359,edgar/data/790359/000114036115009684/Financial_Report.xlsx
790526,edgar/data/790526/000101968715000986/Financial_Report.xlsx
790703,edgar/data/790703/000079070315000005/Financial_Report.xlsx
790715,edgar/data/790715/000143774915007429/Financial_Report.xlsx
790816,edgar/data/790816/000079081615000030/Financial_Report.xlsx
791519,edgar/data/791519/000079151915000004/Financial_Report.xlsx
791770,edgar/data/791770/000114420415016366/Financial_Report.xlsx
791907,edgar/data/791907/000079190715000099/Financial_Report.xlsx
791908,edgar/data/791908/000114036115011358/Financial_Report.xlsx
791915,edgar/data/791915/000079191515000009/Financial_Report.xlsx
791963,edgar/data/791963/000079196315000004/Financial_Report.xlsx
792130,edgar/data/792130/000114420415065237/Financial_Report.xlsx
792161,edgar/data/792161/000143774915006419/Financial_Report.xlsx
792641,edgar/data/792641/000110465915002031/Financial_Report.xlsx
792935,edgar/data/792935/000072174815000264/Financial_Report.xlsx
792966,edgar/data/792966/000119312515061460/Financial_Report.xlsx
792977,edgar/data/792977/000104746915000871/Financial_Report.xlsx
792987,edgar/data/792987/000079298715000010/Financial_Report.xlsx
793074,edgar/data/793074/000079307415000008/Financial_Report.xlsx
793171,edgar/data/793171/000101103415000022/Financial_Report.xlsx
793306,edgar/data/793306/000135448815001500/Financial_Report.xlsx
793524,edgar/data/793524/000120677415000852/Financial_Report.xlsx
793547,edgar/data/793547/000095012315003237/Financial_Report.xlsx
793733,edgar/data/793733/000104746915000907/Financial_Report.xlsx
793952,edgar/data/793952/000079395215000009/Financial_Report.xlsx
794107,edgar/data/794107/000147793215000248/Financial_Report.xlsx
794170,edgar/data/794170/000079417015000059/Financial_Report.xlsx
794172,edgar/data/794172/000119312515390041/Financial_Report.xlsx
794323,edgar/data/794323/000079432315000003/Financial_Report.xlsx
794367,edgar/data/794367/000079436715000073/Financial_Report.xlsx
794619,edgar/data/794619/000079461915000137/Financial_Report.xlsx
795212,edgar/data/795212/000093041315001785/Financial_Report.xlsx
795266,edgar/data/795266/000079526615000006/Financial_Report.xlsx
795403,edgar/data/795403/000104746915001296/Financial_Report.xlsx
796124,edgar/data/796124/000135448815003178/Financial_Report.xlsx
796343,edgar/data/796343/000079634315000022/Financial_Report.xlsx
796505,edgar/data/796505/000117184315006549/Financial_Report.xlsx
796534,edgar/data/796534/000143774915004754/Financial_Report.xlsx
796764,edgar/data/796764/000117184315003191/Financial_Report.xlsx
797465,edgar/data/797465/000151316215000098/Financial_Report.xlsx
797468,edgar/data/797468/000079746815000003/Financial_Report.xlsx
797542,edgar/data/797542/000129534515000048/Financial_Report.xlsx
797564,edgar/data/797564/000136086515000004/Financial_Report.xlsx
797721,edgar/data/797721/000119312515199042/Financial_Report.xlsx
798081,edgar/data/798081/000114420415032060/Financial_Report.xlsx
798287,edgar/data/798287/000143774915005163/Financial_Report.xlsx
798354,edgar/data/798354/000119312515056319/Financial_Report.xlsx
798359,edgar/data/798359/000114036115025776/Financial_Report.xlsx
798371,edgar/data/798371/000149315215000983/Financial_Report.xlsx
798528,edgar/data/798528/000119312515092429/Financial_Report.xlsx
798783,edgar/data/798783/000119312515079092/Financial_Report.xlsx
798941,edgar/data/798941/000079894115000009/Financial_Report.xlsx
798949,edgar/data/798949/000079894915000008/Financial_Report.xlsx
799088,edgar/data/799088/000119312515073406/Financial_Report.xlsx
799165,edgar/data/799165/000110465915020069/Financial_Report.xlsx
799167,edgar/data/799167/000143774915004791/Financial_Report.xlsx
799231,edgar/data/799231/000110465915015169/Financial_Report.xlsx
799233,edgar/data/799233/000079923315000005/Financial_Report.xlsx
799235,edgar/data/799235/000114036115045382/Financial_Report.xlsx
799288,edgar/data/799288/000079928815000017/Financial_Report.xlsx
799292,edgar/data/799292/000079929215000009/Financial_Report.xlsx
799698,edgar/data/799698/000079969815000004/Financial_Report.xlsx
799729,edgar/data/799729/000079972915000026/Financial_Report.xlsx
799850,edgar/data/799850/000117184315003406/Financial_Report.xlsx
800240,edgar/data/800240/000119312515059042/Financial_Report.xlsx
800457,edgar/data/800457/000119312515089251/Financial_Report.xlsx
800458,edgar/data/800458/000080045815000015/Financial_Report.xlsx
800459,edgar/data/800459/000119312515283170/Financial_Report.xlsx
801337,edgar/data/801337/000080133715000033/Financial_Report.xlsx
801898,edgar/data/801898/000080189815000122/Financial_Report.xlsx
802257,edgar/data/802257/000157570515000032/Financial_Report.xlsx
802481,edgar/data/802481/000080248115000015/Financial_Report.xlsx
802510,edgar/data/802510/000147793215006613/Financial_Report.xlsx
802681,edgar/data/802681/000119312515089260/Financial_Report.xlsx
802724,edgar/data/802724/000119312515052755/Financial_Report.xlsx
802967,edgar/data/802967/000080296715000005/Financial_Report.xlsx
803016,edgar/data/803016/000117184315005299/Financial_Report.xlsx
803164,edgar/data/803164/000138713115000882/Financial_Report.xlsx
803578,edgar/data/803578/000135448815001269/Financial_Report.xlsx
803647,edgar/data/803647/000114420415054941/Financial_Report.xlsx
803649,edgar/data/803649/000162828015000849/Financial_Report.xlsx
804212,edgar/data/804212/000080421215000014/Financial_Report.xlsx
804269,edgar/data/804269/000080426915000003/Financial_Report.xlsx
804328,edgar/data/804328/000123445215000271/Financial_Report.xlsx
804753,edgar/data/804753/000080475315000009/Financial_Report.xlsx
805022,edgar/data/805022/000110465915014438/Financial_Report.xlsx
805264,edgar/data/805264/000104746915001406/Financial_Report.xlsx
805326,edgar/data/805326/000119312515114309/Financial_Report.xlsx
805676,edgar/data/805676/000080567615000035/Financial_Report.xlsx
805928,edgar/data/805928/000110465915017126/Financial_Report.xlsx
806172,edgar/data/806172/000117152015000345/Financial_Report.xlsx
806279,edgar/data/806279/000089710115000318/Financial_Report.xlsx
806517,edgar/data/806517/000114420415012568/Financial_Report.xlsx
806592,edgar/data/806592/000144878815000039/Financial_Report.xlsx
806888,edgar/data/806888/000143774915005532/Financial_Report.xlsx
807707,edgar/data/807707/000080770715000006/Financial_Report.xlsx
807863,edgar/data/807863/000156459015011292/Financial_Report.xlsx
807882,edgar/data/807882/000080788215000024/Financial_Report.xlsx
807884,edgar/data/807884/000080788415000012/Financial_Report.xlsx
808047,edgar/data/808047/000114420415022836/Financial_Report.xlsx
808326,edgar/data/808326/000080832615000038/Financial_Report.xlsx
808362,edgar/data/808362/000080836215000006/Financial_Report.xlsx
808450,edgar/data/808450/000080845015000065/Financial_Report.xlsx
808461,edgar/data/808461/000080846115000039/Financial_Report.xlsx
809248,edgar/data/809248/000080924815000025/Financial_Report.xlsx
809933,edgar/data/809933/000114036115038953/Financial_Report.xlsx
810136,edgar/data/810136/000114036115000753/Financial_Report.xlsx
810509,edgar/data/810509/000081050915000003/Financial_Report.xlsx
810958,edgar/data/810958/000114420415012176/Financial_Report.xlsx
811156,edgar/data/811156/000110465915006843/Financial_Report.xlsx
811212,edgar/data/811212/000143774915017442/Financial_Report.xlsx
811240,edgar/data/811240/000156459015001392/Financial_Report.xlsx
811532,edgar/data/811532/000081153215000057/Financial_Report.xlsx
811589,edgar/data/811589/000117494715000396/Financial_Report.xlsx
811596,edgar/data/811596/000081159615000011/Financial_Report.xlsx
811641,edgar/data/811641/000121390015002097/Financial_Report.xlsx
811779,edgar/data/811779/000114420415013227/Financial_Report.xlsx
811808,edgar/data/811808/000081180815000009/Financial_Report.xlsx
811830,edgar/data/811830/000081183015000004/Financial_Report.xlsx
811831,edgar/data/811831/000104746915007607/Financial_Report.xlsx
812011,edgar/data/812011/000081201115000051/Financial_Report.xlsx
812074,edgar/data/812074/000104746915000716/Financial_Report.xlsx
812128,edgar/data/812128/000081212815000014/Financial_Report.xlsx
812152,edgar/data/812152/000114420415022716/Financial_Report.xlsx
812233,edgar/data/812233/000110465915008329/Financial_Report.xlsx
812306,edgar/data/812306/000100009615000074/Financial_Report.xlsx
812348,edgar/data/812348/000119312515089086/Financial_Report.xlsx
812701,edgar/data/812701/000110465915014323/Financial_Report.xlsx
812796,edgar/data/812796/000121390015002035/Financial_Report.xlsx
812906,edgar/data/812906/000143774915008636/Financial_Report.xlsx
813298,edgar/data/813298/000156459015001969/Financial_Report.xlsx
813640,edgar/data/813640/000155278115000403/Financial_Report.xlsx
813672,edgar/data/813672/000081367215000008/Financial_Report.xlsx
813762,edgar/data/813762/000081376215000011/Financial_Report.xlsx
813828,edgar/data/813828/000081382815000009/Financial_Report.xlsx
813920,edgar/data/813920/000081392015000008/Financial_Report.xlsx
814046,edgar/data/814046/000089262615000083/Financial_Report.xlsx
814184,edgar/data/814184/000104746915001055/Financial_Report.xlsx
814286,edgar/data/814286/000102660815000018/Financial_Report.xlsx
814453,edgar/data/814453/000081445315000041/Financial_Report.xlsx
814547,edgar/data/814547/000081454715000019/Financial_Report.xlsx
814549,edgar/data/814549/000081454915000012/Financial_Report.xlsx
814585,edgar/data/814585/000119312515073382/Financial_Report.xlsx
814586,edgar/data/814586/000107261315000376/Financial_Report.xlsx
814676,edgar/data/814676/000081467615000019/Financial_Report.xlsx
814926,edgar/data/814926/000093980215000016/Financial_Report.xlsx
815065,edgar/data/815065/000081506515000004/Financial_Report.xlsx
815093,edgar/data/815093/000089710115000112/Financial_Report.xlsx
815094,edgar/data/815094/000119312515204302/Financial_Report.xlsx
815097,edgar/data/815097/000081509715000007/Financial_Report.xlsx
815556,edgar/data/815556/000081555615000014/Financial_Report.xlsx
815917,edgar/data/815917/000119312515108500/Financial_Report.xlsx
816159,edgar/data/816159/000157104915001464/Financial_Report.xlsx
816284,edgar/data/816284/000162828015000889/Financial_Report.xlsx
816761,edgar/data/816761/000081676115000008/Financial_Report.xlsx
816956,edgar/data/816956/000081695615000003/Financial_Report.xlsx
817135,edgar/data/817135/000081713515000006/Financial_Report.xlsx
817366,edgar/data/817366/000162828015001124/Financial_Report.xlsx
817473,edgar/data/817473/000081747315000010/Financial_Report.xlsx
817720,edgar/data/817720/000156459015007555/Financial_Report.xlsx
817979,edgar/data/817979/000081797915000010/Financial_Report.xlsx
818033,edgar/data/818033/000119312515091072/Financial_Report.xlsx
818479,edgar/data/818479/000081847915000005/Financial_Report.xlsx
818677,edgar/data/818677/000093905715000141/Financial_Report.xlsx
819050,edgar/data/819050/000119312515065997/Financial_Report.xlsx
819220,edgar/data/819220/000119312515221427/Financial_Report.xlsx
819689,edgar/data/819689/000081968915000024/Financial_Report.xlsx
819793,edgar/data/819793/000089109215001671/Financial_Report.xlsx
819913,edgar/data/819913/000114420415015676/Financial_Report.xlsx
819926,edgar/data/819926/000121390015002209/Financial_Report.xlsx
820027,edgar/data/820027/000082002715000024/Financial_Report.xlsx
820081,edgar/data/820081/000114036115004505/Financial_Report.xlsx
820313,edgar/data/820313/000110465915012575/Financial_Report.xlsx
820318,edgar/data/820318/000156459015007628/Financial_Report.xlsx
820380,edgar/data/820380/000155116315000167/Financial_Report.xlsx
820600,edgar/data/820600/000101376215000339/Financial_Report.xlsx
820608,edgar/data/820608/000141588915001361/Financial_Report.xlsx
820738,edgar/data/820738/000110465915046189/Financial_Report.xlsx
820771,edgar/data/820771/000149315215003630/Financial_Report.xlsx
820901,edgar/data/820901/000119312515131303/Financial_Report.xlsx
821002,edgar/data/821002/000157104915002473/Financial_Report.xlsx
821026,edgar/data/821026/000082102615000013/Financial_Report.xlsx
821127,edgar/data/821127/000082112715000042/Financial_Report.xlsx
821130,edgar/data/821130/000082113015000010/Financial_Report.xlsx
821189,edgar/data/821189/000082118915000010/Financial_Report.xlsx
821483,edgar/data/821483/000162828015001714/Financial_Report.xlsx
821995,edgar/data/821995/000119312515096081/Financial_Report.xlsx
822411,edgar/data/822411/000156459015001446/Financial_Report.xlsx
822416,edgar/data/822416/000082241615000007/Financial_Report.xlsx
822662,edgar/data/822662/000082266215000014/Financial_Report.xlsx
822663,edgar/data/822663/000114420415015369/Financial_Report.xlsx
822746,edgar/data/822746/000107878215000166/Financial_Report.xlsx
822818,edgar/data/822818/000082281815000003/Financial_Report.xlsx
822997,edgar/data/822997/000101968715001945/Financial_Report.xlsx
823094,edgar/data/823094/000082309415000013/Financial_Report.xlsx
823277,edgar/data/823277/000082327715000024/Financial_Report.xlsx
823768,edgar/data/823768/000095012315002550/Financial_Report.xlsx
824142,edgar/data/824142/000082414215000014/Financial_Report.xlsx
824410,edgar/data/824410/000082441015000005/Financial_Report.xlsx
824416,edgar/data/824416/000121390015002605/Financial_Report.xlsx
825313,edgar/data/825313/000114036115005663/Financial_Report.xlsx
825322,edgar/data/825322/000121390015007640/Financial_Report.xlsx
825324,edgar/data/825324/000121465915008534/Financial_Report.xlsx
825410,edgar/data/825410/000082541015000006/Financial_Report.xlsx
825411,edgar/data/825411/000114036115045565/Financial_Report.xlsx
825542,edgar/data/825542/000154638015000033/Financial_Report.xlsx
826154,edgar/data/826154/000082615415000023/Financial_Report.xlsx
826326,edgar/data/826326/000110465915067381/Financial_Report.xlsx
826675,edgar/data/826675/000082667515000006/Financial_Report.xlsx
826683,edgar/data/826683/000114420415020211/Financial_Report.xlsx
827052,edgar/data/827052/000082705215000035/Financial_Report.xlsx
827054,edgar/data/827054/000082705415000103/Financial_Report.xlsx
827187,edgar/data/827187/000082718715000011/Financial_Report.xlsx
827809,edgar/data/827809/000119312515065836/Financial_Report.xlsx
828878,edgar/data/828878/000103883815000046/Financial_Report.xlsx
828916,edgar/data/828916/000082891615000009/Financial_Report.xlsx
828944,edgar/data/828944/000119312515094071/Financial_Report.xlsx
829224,edgar/data/829224/000082922415000038/Financial_Report.xlsx
829323,edgar/data/829323/000082932315000014/Financial_Report.xlsx
829325,edgar/data/829325/000126246315000225/Financial_Report.xlsx
830052,edgar/data/830052/000083005215000005/Financial_Report.xlsx
830122,edgar/data/830122/000083012215000006/Financial_Report.xlsx
830483,edgar/data/830483/000101041215000062/Financial_Report.xlsx
830524,edgar/data/830524/000155837015002705/Financial_Report.xlsx
830616,edgar/data/830616/000114420415007897/Financial_Report.xlsx
830656,edgar/data/830656/000135448815001522/Financial_Report.xlsx
830748,edgar/data/830748/000083074815000004/Financial_Report.xlsx
831001,edgar/data/831001/000083100115000043/Financial_Report.xlsx
831259,edgar/data/831259/000083125915000016/Financial_Report.xlsx
831355,edgar/data/831355/000093979815000015/Financial_Report.xlsx
831489,edgar/data/831489/000114420415018370/Financial_Report.xlsx
831547,edgar/data/831547/000119312515091493/Financial_Report.xlsx
831641,edgar/data/831641/000104746915008864/Financial_Report.xlsx
831968,edgar/data/831968/000119312515100060/Financial_Report.xlsx
832101,edgar/data/832101/000083210115000009/Financial_Report.xlsx
832428,edgar/data/832428/000083242815000043/Financial_Report.xlsx
832480,edgar/data/832480/000083248015000006/Financial_Report.xlsx
832488,edgar/data/832488/000114420415056353/Financial_Report.xlsx
832489,edgar/data/832489/000143774915005604/Financial_Report.xlsx
832988,edgar/data/832988/000162828015001969/Financial_Report.xlsx
833079,edgar/data/833079/000083307915000036/Financial_Report.xlsx
833444,edgar/data/833444/000083344415000091/Financial_Report.xlsx
833640,edgar/data/833640/000083364015000060/Financial_Report.xlsx
833795,edgar/data/833795/000083379515000009/Financial_Report.xlsx
834071,edgar/data/834071/000156459015004807/Financial_Report.xlsx
834162,edgar/data/834162/000104746915002282/Financial_Report.xlsx
834285,edgar/data/834285/000095015915000069/Financial_Report.xlsx
834365,edgar/data/834365/000135448815001113/Financial_Report.xlsx
835011,edgar/data/835011/000162828015001707/Financial_Report.xlsx
835324,edgar/data/835324/000110465915017724/Financial_Report.xlsx
835662,edgar/data/835662/000114420415052877/Financial_Report.xlsx
835887,edgar/data/835887/000083588715000020/Financial_Report.xlsx
836147,edgar/data/836147/000143774915004741/Financial_Report.xlsx
836157,edgar/data/836157/000119312515348274/Financial_Report.xlsx
836429,edgar/data/836429/000114036115037563/Financial_Report.xlsx
836564,edgar/data/836564/000101968715003312/Financial_Report.xlsx
836809,edgar/data/836809/000119983515000451/Financial_Report.xlsx
836937,edgar/data/836937/000107654215000159/Financial_Report.xlsx
837010,edgar/data/837010/000083701015000008/Financial_Report.xlsx
837173,edgar/data/837173/000083717315000005/Financial_Report.xlsx
837465,edgar/data/837465/000083746515000003/Financial_Report.xlsx
837852,edgar/data/837852/000106299315001568/Financial_Report.xlsx
838796,edgar/data/838796/000160706215000182/Financial_Report.xlsx
838875,edgar/data/838875/000119983515000073/Financial_Report.xlsx
839087,edgar/data/839087/000120180015000006/Financial_Report.xlsx
839441,edgar/data/839441/000161577415001645/Financial_Report.xlsx
839470,edgar/data/839470/000105291815000100/Financial_Report.xlsx
840489,edgar/data/840489/000084048915000012/Financial_Report.xlsx
840715,edgar/data/840715/000084071515000005/Financial_Report.xlsx
842023,edgar/data/842023/000143774915016645/Financial_Report.xlsx
842162,edgar/data/842162/000084216215000004/Financial_Report.xlsx
842183,edgar/data/842183/000084218315000009/Financial_Report.xlsx
842295,edgar/data/842295/000100329715000155/Financial_Report.xlsx
842517,edgar/data/842517/000084251715000036/Financial_Report.xlsx
842518,edgar/data/842518/000084251815000019/Financial_Report.xlsx
842633,edgar/data/842633/000084263315000016/Financial_Report.xlsx
842722,edgar/data/842722/000141588915000125/Financial_Report.xlsx
843006,edgar/data/843006/000135448815000966/Financial_Report.xlsx
843212,edgar/data/843212/000147793215006361/Financial_Report.xlsx
844059,edgar/data/844059/000084405915000024/Financial_Report.xlsx
844143,edgar/data/844143/000104746915000816/Financial_Report.xlsx
844161,edgar/data/844161/000104746915003600/Financial_Report.xlsx
844856,edgar/data/844856/000149315215001079/Financial_Report.xlsx
844965,edgar/data/844965/000084496515000014/Financial_Report.xlsx
844985,edgar/data/844985/000114420415020285/Financial_Report.xlsx
845091,edgar/data/845091/000119312515131238/Financial_Report.xlsx
845289,edgar/data/845289/000156276215000094/Financial_Report.xlsx
845385,edgar/data/845385/000121390015002764/Financial_Report.xlsx
845877,edgar/data/845877/000084587715000035/Financial_Report.xlsx
846475,edgar/data/846475/000156459015002292/Financial_Report.xlsx
846617,edgar/data/846617/000110465915019755/Financial_Report.xlsx
846901,edgar/data/846901/000119312515093388/Financial_Report.xlsx
846913,edgar/data/846913/000084691315000026/Financial_Report.xlsx
846931,edgar/data/846931/000119312515094011/Financial_Report.xlsx
847015,edgar/data/847015/000144586615000448/Financial_Report.xlsx
847464,edgar/data/847464/000109690615000749/Financial_Report.xlsx
847942,edgar/data/847942/000126107015000003/Financial_Report.xlsx
849145,edgar/data/849145/000106299315001675/Financial_Report.xlsx
849146,edgar/data/849146/000084914615000098/Financial_Report.xlsx
849213,edgar/data/849213/000084921315000050/Financial_Report.xlsx
849399,edgar/data/849399/000084939915000007/Financial_Report.xlsx
849401,edgar/data/849401/000143774915013559/Financial_Report.xlsx
849547,edgar/data/849547/000084954715000012/Financial_Report.xlsx
849636,edgar/data/849636/000149315215000058/Financial_Report.xlsx
849706,edgar/data/849706/000117184315001282/Financial_Report.xlsx
849869,edgar/data/849869/000084986915000010/Financial_Report.xlsx
850033,edgar/data/850033/000119312515076995/Financial_Report.xlsx
850141,edgar/data/850141/000114420415013348/Financial_Report.xlsx
850209,edgar/data/850209/000114420415019391/Financial_Report.xlsx
850261,edgar/data/850261/000156459015001681/Financial_Report.xlsx
850429,edgar/data/850429/000085042915000015/Financial_Report.xlsx
850460,edgar/data/850460/000162828015001025/Financial_Report.xlsx
850693,edgar/data/850693/000085069315000002/Financial_Report.xlsx
851205,edgar/data/851205/000085120515000003/Financial_Report.xlsx
851310,edgar/data/851310/000085131015000010/Financial_Report.xlsx
851520,edgar/data/851520/000114420415012949/Financial_Report.xlsx
851968,edgar/data/851968/000085196815000022/Financial_Report.xlsx
852437,edgar/data/852437/000119312515320290/Financial_Report.xlsx
852772,edgar/data/852772/000085277215000019/Financial_Report.xlsx
853496,edgar/data/853496/000119312515095436/Financial_Report.xlsx
853816,edgar/data/853816/000119312515056671/Financial_Report.xlsx
854560,edgar/data/854560/000092708915000185/Financial_Report.xlsx
854775,edgar/data/854775/000085477515000019/Financial_Report.xlsx
854800,edgar/data/854800/000117891315001100/Financial_Report.xlsx
854852,edgar/data/854852/000149315215001139/Financial_Report.xlsx
855574,edgar/data/855574/000119312515106774/Financial_Report.xlsx
855612,edgar/data/855612/000119312515086911/Financial_Report.xlsx
855654,edgar/data/855654/000104746915007008/Financial_Report.xlsx
855658,edgar/data/855658/000085565815000035/Financial_Report.xlsx
855683,edgar/data/855683/000156459015002296/Financial_Report.xlsx
855874,edgar/data/855874/000114420415014642/Financial_Report.xlsx
855931,edgar/data/855931/000119312515062091/Financial_Report.xlsx
856982,edgar/data/856982/000085698215000005/Financial_Report.xlsx
856984,edgar/data/856984/000129534515000084/Financial_Report.xlsx
857005,edgar/data/857005/000085700515000042/Financial_Report.xlsx
857501,edgar/data/857501/000106594915000011/Financial_Report.xlsx
857737,edgar/data/857737/000119312515071602/Financial_Report.xlsx
857855,edgar/data/857855/000157104915001493/Financial_Report.xlsx
857949,edgar/data/857949/000114420415055375/Financial_Report.xlsx
858339,edgar/data/858339/000085833915000055/Financial_Report.xlsx
858470,edgar/data/858470/000162828015001120/Financial_Report.xlsx
858655,edgar/data/858655/000155837015002721/Financial_Report.xlsx
858800,edgar/data/858800/000114420415017384/Financial_Report.xlsx
858877,edgar/data/858877/000085887715000070/Financial_Report.xlsx
859070,edgar/data/859070/000119312515075231/Financial_Report.xlsx
859163,edgar/data/859163/000085916315000024/Financial_Report.xlsx
859222,edgar/data/859222/000156276215000096/Financial_Report.xlsx
859598,edgar/data/859598/000085959815000029/Financial_Report.xlsx
859737,edgar/data/859737/000085973715000034/Financial_Report.xlsx
859917,edgar/data/859917/000149315215001376/Financial_Report.xlsx
860131,edgar/data/860131/000121390015006633/Financial_Report.xlsx
860413,edgar/data/860413/000086041315000007/Financial_Report.xlsx
860518,edgar/data/860518/000114420415059125/Financial_Report.xlsx
860546,edgar/data/860546/000086054615000009/Financial_Report.xlsx
860730,edgar/data/860730/000119312515065975/Financial_Report.xlsx
860731,edgar/data/860731/000156459015000744/Financial_Report.xlsx
860748,edgar/data/860748/000086074815000039/Financial_Report.xlsx
861361,edgar/data/861361/000155837015000231/Financial_Report.xlsx
861459,edgar/data/861459/000086145915000007/Financial_Report.xlsx
861838,edgar/data/861838/000119312515088259/Financial_Report.xlsx
861842,edgar/data/861842/000143774915003707/Financial_Report.xlsx
861878,edgar/data/861878/000086187815000005/Financial_Report.xlsx
861884,edgar/data/861884/000104746915001302/Financial_Report.xlsx
862022,edgar/data/862022/000119312515080513/Financial_Report.xlsx
862651,edgar/data/862651/000114420415042415/Financial_Report.xlsx
862668,edgar/data/862668/000086266815000009/Financial_Report.xlsx
862692,edgar/data/862692/000119312515073665/Financial_Report.xlsx
862831,edgar/data/862831/000119312515081121/Financial_Report.xlsx
862861,edgar/data/862861/000086286115000009/Financial_Report.xlsx
863015,edgar/data/863015/000104746915005507/Financial_Report.xlsx
863110,edgar/data/863110/000086311015000002/Financial_Report.xlsx
863436,edgar/data/863436/000086343615000005/Financial_Report.xlsx
863894,edgar/data/863894/000086389415000009/Financial_Report.xlsx
863895,edgar/data/863895/000114420415022896/Financial_Report.xlsx
864240,edgar/data/864240/000143774915006400/Financial_Report.xlsx
864264,edgar/data/864264/000119312515114251/Financial_Report.xlsx
864509,edgar/data/864509/000114420415039213/Financial_Report.xlsx
864559,edgar/data/864559/000119312515087673/Financial_Report.xlsx
864683,edgar/data/864683/000086468315000037/Financial_Report.xlsx
864749,edgar/data/864749/000086474915000002/Financial_Report.xlsx
864839,edgar/data/864839/000118518515000698/Financial_Report.xlsx
865058,edgar/data/865058/000086505815000012/Financial_Report.xlsx
865415,edgar/data/865415/000119312515308192/Financial_Report.xlsx
865436,edgar/data/865436/000086543615000177/Financial_Report.xlsx
865752,edgar/data/865752/000110465915015731/Financial_Report.xlsx
865911,edgar/data/865911/000086591115000010/Financial_Report.xlsx
865941,edgar/data/865941/000100888615000210/Financial_Report.xlsx
866121,edgar/data/866121/000086612115000010/Financial_Report.xlsx
866273,edgar/data/866273/000086627315000080/Financial_Report.xlsx
866368,edgar/data/866368/000119312515056226/Financial_Report.xlsx
866374,edgar/data/866374/000104746915004931/Financial_Report.xlsx
866439,edgar/data/866439/000101968715001169/Financial_Report.xlsx
866609,edgar/data/866609/000086660915000010/Financial_Report.xlsx
866706,edgar/data/866706/000114420415068633/Financial_Report.xlsx
866729,edgar/data/866729/000086672915000013/Financial_Report.xlsx
866787,edgar/data/866787/000119312515353476/Financial_Report.xlsx
866829,edgar/data/866829/000086682915000010/Financial_Report.xlsx
866970,edgar/data/866970/000143774915006484/Financial_Report.xlsx
867028,edgar/data/867028/000149315215001100/Financial_Report.xlsx
